x1,x2,x1_old,x2_old,u
1.5,8.5,-0.39919635447417434,8.536883660538557,18
1.5,8.5,-0.5985892956536865,8.545991779732871,19
1.5,8.5,-0.7979822368331988,8.555099898927185,20
1.5,9.0,3.290084749436364,8.873501339135231,0
1.5,9.0,3.0906918082568517,8.882609458329544,1
1.5,9.0,2.8912988670773396,8.891717577523858,2
1.5,9.0,2.691905925897828,8.900825696718174,3
1.5,9.0,2.492512984718316,8.909933815912487,4
1.5,9.0,2.2931200435388037,8.9190419351068,5
1.5,9.0,2.0937271023592925,8.928150054301117,6
1.5,9.0,1.8943341611797802,8.937258173495431,7
1.5,9.0,1.6949412200002685,8.946366292689744,8
1.5,9.0,1.4955482788207566,8.955474411884058,9
1.5,9.0,1.2961553376412445,8.964582531078374,10
1.5,9.0,1.0967623964617323,8.973690650272687,11
1.5,9.0,0.8973694552822208,8.982798769467001,12
1.5,9.0,0.6979765141027088,8.991906888661315,13
1.5,9.0,0.49858357292319666,9.001015007855628,14
1.5,9.0,0.299190631743685,9.010123127049942,15
1.5,9.0,0.09979769056417331,9.01923124624426,16
1.5,9.0,-0.0995952506153388,9.028339365438574,17
1.5,9.0,-0.29898819179485026,9.037447484632887,18
1.5,9.0,-0.49838113297436215,9.046555603827201,19
1.5,9.0,-0.6977740741538747,9.055663723021516,20
1.5,9.5,3.3902929121156875,9.374065163229561,0
1.5,9.5,3.190899970936176,9.383173282423874,1
1.5,9.5,2.9915070297566637,9.392281401618188,2
1.5,9.5,2.7921140885771516,9.401389520812504,3
1.5,9.5,2.59272114739764,9.410497640006817,4
1.5,9.5,2.393328206218128,9.419605759201131,5
1.5,9.5,2.1939352650386166,9.428713878395447,6
1.5,9.5,1.9945423238591042,9.437821997589761,7
1.5,9.5,1.7951493826795926,9.446930116784074,8
1.5,9.5,1.5957564415000807,9.45603823597839,9
1.5,9.5,1.3963635003205688,9.465146355172704,10
1.5,9.5,1.1969705591410564,9.474254474367017,11
1.5,9.5,0.9975776179615449,9.483362593561331,12
1.5,9.5,0.7981846767820329,9.492470712755646,13
1.5,9.5,0.5987917356025207,9.501578831949958,14
1.5,9.5,0.3993987944230093,9.510686951144272,15
1.5,9.5,0.20000585324349762,9.51979507033859,16
1.5,9.5,0.0006129120639852825,9.528903189532905,17
1.5,9.5,-0.19878002911552595,9.538011308727217,18
1.5,9.5,-0.39817297029503806,9.547119427921531,19
1.5,9.5,-0.5975659114745506,9.556227547115846,20
1.5,10.0,3.490501074795012,9.874628987323891,0
1.5,10.0,3.2911081336155,9.883737106518204,1
1.5,10.0,3.091715192435988,9.89284522571252,2
1.5,10.0,2.892322251256476,9.901953344906834,3
1.5,10.0,2.692929310076964,9.911061464101147,4
1.5,10.0,2.493536368897452,9.920169583295461,5
1.5,10.0,2.2941434277179407,9.929277702489777,6
1.5,10.0,2.0947504865384285,9.938385821684092,7
1.5,10.0,1.8953575453589167,9.947493940878404,8
1.5,10.0,1.695964604179405,9.95660206007272,9
1.5,10.0,1.4965716629998929,9.965710179267035,10
1.5,10.0,1.2971787218203805,9.974818298461347,11
1.5,10.0,1.0977857806408693,9.983926417655661,12
1.5,10.0,0.898392839461357,9.993034536849976,13
1.5,10.0,0.6989998982818451,10.002142656044288,14
1.5,10.0,0.4996069571023334,10.011250775238604,15
1.5,10.0,0.3002140159228217,10.02035889443292,16
1.5,10.0,0.10082107474330937,10.029467013627235,17
1.5,10.0,-0.09857186643620186,10.038575132821547,18
1.5,10.0,-0.297964807615714,10.047683252015862,19
1.5,10.0,-0.4973577487952263,10.056791371210176,20
1.5,10.5,3.5907092374743357,10.375192811418222,0
1.5,10.5,3.391316296294824,10.384300930612534,1
1.5,10.5,3.1919233551153123,10.39340904980685,2
1.5,10.5,2.9925304139358,10.402517169001165,3
1.5,10.5,2.793137472756288,10.411625288195477,4
1.5,10.5,2.593744531576776,10.420733407389791,5
1.5,10.5,2.3943515903972648,10.429841526584108,6
1.5,10.5,2.194958649217753,10.438949645778422,7
1.5,10.5,1.995565708038241,10.448057764972736,8
1.5,10.5,1.796172766858729,10.45716588416705,9
1.5,10.5,1.596779825679217,10.466274003361365,10
1.5,10.5,1.3973868844997046,10.475382122555677,11
1.5,10.5,1.1979939433201934,10.484490241749992,12
1.5,10.5,0.9986010021406813,10.493598360944306,13
1.5,10.5,0.7992080609611691,10.502706480138619,14
1.5,10.5,0.5998151197816575,10.511814599332935,15
1.5,10.5,0.4004221786021458,10.52092271852725,16
1.5,10.5,0.20102923742263346,10.530030837721565,17
1.5,10.5,0.0016362962431224481,10.539138956915878,18
1.5,10.5,-0.19775664493638967,10.548247076110192,19
1.5,10.5,-0.39714958611590223,10.557355195304506,20
1.5,11.0,3.69091740015366,10.875756635512552,0
1.5,11.0,3.4915244589741485,10.884864754706866,1
1.5,11.0,3.292131517794636,10.89397287390118,2
1.5,11.0,3.0927385766151243,10.903080993095495,3
1.5,11.0,2.893345635435612,10.912189112289807,4
1.5,11.0,2.6939526942561,10.921297231484122,5
1.5,11.0,2.494559753076589,10.930405350678438,6
1.5,11.0,2.295166811897077,10.939513469872752,7
1.5,11.0,2.095773870717565,10.948621589067066,8
1.5,11.0,1.8963809295380532,10.95772970826138,9
1.5,11.0,1.696987988358541,10.966837827455695,10
1.5,11.0,1.4975950471790287,10.975945946650008,11
1.5,11.0,1.2982021059995175,10.985054065844322,12
1.5,11.0,1.0988091648200053,10.994162185038636,13
1.5,11.0,0.8994162236404932,11.003270304232949,14
1.5,11.0,0.7000232824609816,11.012378423427265,15
1.5,11.0,0.5006303412814699,11.021486542621581,16
1.5,11.0,0.301237400101958,11.030594661815895,17
1.5,11.0,0.10184445892244653,11.039702781010208,18
1.5,11.0,-0.09754848225706558,11.048810900204522,19
1.5,11.0,-0.29694142343657814,11.057919019398836,20
1.5,11.5,3.7911255628329847,11.376320459606882,0
1.5,11.5,3.5917326216534726,11.385428578801196,1
1.5,11.5,3.3923396804739605,11.39453669799551,2
1.5,11.5,3.1929467392944484,11.403644817189825,3
1.5,11.5,2.9935537981149363,11.412752936384138,4
1.5,11.5,2.7941608569354246,11.421861055578452,5
1.5,11.5,2.5947679157559134,11.430969174772768,6
1.5,11.5,2.3953749745764013,11.440077293967082,7
1.5,11.5,2.195982033396889,11.449185413161397,8
1.5,11.5,1.9965890922173772,11.458293532355711,9
1.5,11.5,1.7971961510378651,11.467401651550025,10
1.5,11.5,1.5978032098583532,11.476509770744338,11
1.5,11.5,1.3984102686788416,11.485617889938652,12
1.5,11.5,1.1990173274993294,11.494726009132966,13
1.5,11.5,0.9996243863198173,11.50383412832728,14
1.5,11.5,0.8002314451403056,11.512942247521595,15
1.5,11.5,0.600838503960794,11.522050366715911,16
1.5,11.5,0.4014455627812821,11.531158485910225,17
1.5,11.5,0.20205262160177062,11.540266605104538,18
1.5,11.5,0.0026596804222585035,11.549374724298852,19
1.5,11.5,-0.19673326075725406,11.558482843493167,20
1.5,12.0,3.8913337255123084,11.876884283701214,0
1.5,12.0,3.6919407843327967,11.885992402895527,1
1.5,12.0,3.492547843153284,11.895100522089841,2
1.5,12.0,3.2931549019737725,11.904208641284155,3
1.5,12.0,3.093761960794261,11.913316760478468,4
1.5,12.0,2.8943690196147487,11.922424879672782,5
1.5,12.0,2.6949760784352375,11.931532998867098,6
1.5,12.0,2.4955831372557253,11.940641118061414,7
1.5,12.0,2.296190196076213,11.949749237255727,8
1.5,12.0,2.0967972548967015,11.958857356450041,9
1.5,12.0,1.8974043137171897,11.967965475644355,10
1.5,12.0,1.6980113725376773,11.977073594838668,11
1.5,12.0,1.4986184313581656,11.986181714032982,12
1.5,12.0,1.2992254901786535,11.995289833227297,13
1.5,12.0,1.0998325489991414,12.004397952421611,14
1.5,12.0,0.9004396078196302,12.013506071615925,15
1.5,12.0,0.7010466666401185,12.022614190810241,16
1.5,12.0,0.5016537254606062,12.031722310004556,17
1.5,12.0,0.3022607842810947,12.040830429198868,18
1.5,12.0,0.10286784310158259,12.049938548393182,19
1.5,12.0,-0.09652509807792997,12.059046667587499,20
1.5,12.5,3.991541888191633,12.377448107795544,0
1.5,12.5,3.792148947012121,12.386556226989857,1
1.5,12.5,3.5927560058326087,12.395664346184171,2
1.5,12.5,3.393363064653097,12.404772465378485,3
1.5,12.5,3.193970123473585,12.413880584572798,4
1.5,12.5,2.9945771822940728,12.422988703767112,5
1.5,12.5,2.7951842411145615,12.432096822961428,6
1.5,12.5,2.5957912999350494,12.441204942155744,7
1.5,12.5,2.3963983587555373,12.450313061350057,8
1.5,12.5,2.197005417576026,12.459421180544371,9
1.5,12.5,1.9976124763965137,12.468529299738686,10
1.5,12.5,1.7982195352170014,12.477637418932998,11
1.5,12.5,1.5988265940374897,12.486745538127312,12
1.5,12.5,1.3994336528579776,12.495853657321629,13
1.5,12.5,1.200040711678466,12.504961776515941,14
1.5,12.5,1.0006477704989543,12.514069895710255,15
1.5,12.5,0.8012548293194426,12.523178014904571,16
1.5,12.5,0.6018618881399302,12.532286134098886,17
1.5,12.5,0.4024689469604188,12.541394253293198,18
1.5,12.5,0.20307600578090668,12.550502372487513,19
1.5,12.5,0.003683064601394559,12.559610491681829,20
1.5,13.0,4.091750050870957,12.878011931889874,0
1.5,13.0,3.892357109691445,12.887120051084187,1
1.5,13.0,3.6929641685119323,12.896228170278501,2
1.5,13.0,3.493571227332421,12.905336289472816,3
1.5,13.0,3.294178286152909,12.914444408667128,4
1.5,13.0,3.094785344973397,12.923552527861442,5
1.5,13.0,2.8953924037938856,12.93266064705576,6
1.5,13.0,2.6959994626143735,12.941768766250075,7
1.5,13.0,2.496606521434862,12.950876885444387,8
1.5,13.0,2.2972135802553497,12.959985004638702,9
1.5,13.0,2.0978206390758376,12.969093123833016,10
1.5,13.0,1.8984276978963255,12.978201243027328,11
1.5,13.0,1.6990347567168138,12.987309362221643,12
1.5,13.0,1.4996418155373021,12.996417481415959,13
1.5,13.0,1.30024887435779,13.005525600610271,14
1.5,13.0,1.1008559331782783,13.014633719804586,15
1.5,13.0,0.9014629919987667,13.023741838998902,16
1.5,13.0,0.7020700508192543,13.032849958193216,17
1.5,13.0,0.5026771096397429,13.041958077387529,18
1.5,13.0,0.3032841684602312,13.051066196581843,19
1.5,13.0,0.10389122728071865,13.060174315776159,20
1.5,13.5,4.191958213550281,13.378575755984205,0
1.5,13.5,3.992565272370769,13.387683875178517,1
1.5,13.5,3.793172331191257,13.396791994372832,2
1.5,13.5,3.593779390011745,13.405900113567146,3
1.5,13.5,3.394386448832233,13.415008232761458,4
1.5,13.5,3.194993507652721,13.424116351955773,5
1.5,13.5,2.9956005664732097,13.43322447115009,6
1.5,13.5,2.7962076252936976,13.442332590344405,7
1.5,13.5,2.596814684114186,13.451440709538717,8
1.5,13.5,2.3974217429346742,13.460548828733032,9
1.5,13.5,2.1980288017551617,13.469656947927346,10
1.5,13.5,1.9986358605756496,13.478765067121659,11
1.5,13.5,1.799242919396138,13.487873186315973,12
1.5,13.5,1.5998499782166262,13.496981305510289,13
1.5,13.5,1.400457037037114,13.506089424704601,14
1.5,13.5,1.2010640958576024,13.515197543898916,15
1.5,13.5,1.0016711546780908,13.524305663093232,16
1.5,13.5,0.8022782134985784,13.533413782287546,17
1.5,13.5,0.6028852723190674,13.542521901481859,18
1.5,13.5,0.4034923311395553,13.551630020676175,19
1.5,13.5,0.20409938996004273,13.56073813987049,20
1.5,14.0,4.292166376229605,13.879139580078535,0
1.5,14.0,4.092773435050093,13.888247699272847,1
1.5,14.0,3.8933804938705814,13.897355818467162,2
1.5,14.0,3.6939875526910693,13.906463937661476,3
1.5,14.0,3.494594611511557,13.915572056855789,4
1.5,14.0,3.295201670332045,13.924680176050105,5
1.5,14.0,3.095808729152534,13.93378829524442,6
1.5,14.0,2.896415787973022,13.942896414438735,7
1.5,14.0,2.69702284679351,13.952004533633048,8
1.5,14.0,2.497629905613998,13.961112652827362,9
1.5,14.0,2.2982369644344858,13.970220772021676,10
1.5,14.0,2.0988440232549737,13.979328891215989,11
1.5,14.0,1.8994510820754624,13.988437010410305,12
1.5,14.0,1.7000581408959503,13.99754512960462,13
1.5,14.0,1.5006651997164382,14.006653248798932,14
1.5,14.0,1.3012722585369265,14.015761367993246,15
1.5,14.0,1.1018793173574148,14.024869487187562,16
1.5,14.0,0.9024863761779025,14.033977606381876,17
1.5,14.0,0.7030934349983915,14.043085725576189,18
1.5,14.0,0.5037004938188794,14.052193844770505,19
1.5,14.0,0.3043075526393668,14.06130196396482,20
1.5,14.5,4.392374538908929,14.379703404172865,0
1.5,14.5,4.192981597729418,14.388811523367178,1
1.5,14.5,3.993588656549905,14.397919642561492,2
1.5,14.5,3.7941957153703934,14.407027761755806,3
1.5,14.5,3.5948027741908812,14.416135880950119,4
1.5,14.5,3.3954098330113696,14.425244000144435,5
1.5,14.5,3.1960168918318583,14.434352119338751,6
1.5,14.5,2.996623950652346,14.443460238533065,7
1.5,14.5,2.797231009472834,14.452568357727378,8
1.5,14.5,2.5978380682933224,14.461676476921692,9
1.5,14.5,2.39844512711381,14.470784596116006,10
1.5,14.5,2.199052185934298,14.479892715310319,11
1.5,14.5,1.9996592447547865,14.489000834504635,12
1.5,14.5,1.8002663035752744,14.49810895369895,13
1.5,14.5,1.6008733623957623,14.507217072893262,14
1.5,14.5,1.4014804212162506,14.516325192087576,15
1.5,14.5,1.202087480036739,14.525433311281892,16
1.5,14.5,1.002694538857227,14.534541430476207,17
1.5,14.5,0.8033015976777156,14.543649549670521,18
1.5,14.5,0.6039086564982035,14.552757668864835,19
1.5,14.5,0.4045157153186909,14.56186578805915,20
1.5,15.0,4.492582701588254,14.880267228267195,0
1.5,15.0,4.293189760408742,14.889375347461508,1
1.5,15.0,4.0937968192292296,14.898483466655822,2
1.5,15.0,3.8944038780497174,14.907591585850136,3
1.5,15.0,3.6950109368702058,14.916699705044449,4
1.5,15.0,3.4956179956906936,14.925807824238765,5
1.5,15.0,3.2962250545111824,14.934915943433081,6
1.5,15.0,3.0968321133316703,14.944024062627395,7
1.5,15.0,2.897439172152158,14.953132181821708,8
1.5,15.0,2.698046230972646,14.962240301016022,9
1.5,15.0,2.4986532897931344,14.971348420210337,10
1.5,15.0,2.2992603486136223,14.980456539404651,11
1.5,15.0,2.0998674074341106,14.989564658598965,12
1.5,15.0,1.9004744662545985,14.99867277779328,13
1.5,15.0,1.7010815250750864,15.007780896987592,14
1.5,15.0,1.5016885838955751,15.016889016181906,15
1.5,15.0,1.3022956427160635,15.025997135376223,16
1.5,15.0,1.1029027015365511,15.035105254570537,17
1.5,15.0,0.9035097603570397,15.044213373764851,18
1.5,15.0,0.7041168191775276,15.053321492959165,19
1.5,15.0,0.504723877998015,15.06242961215348,20
1.5,15.5,4.592790864267577,15.380831052361525,0
1.5,15.5,4.393397923088066,15.389939171555838,1
1.5,15.5,4.194004981908553,15.399047290750152,2
1.5,15.5,3.9946120407290415,15.408155409944467,3
1.5,15.5,3.79521909954953,15.417263529138781,4
1.5,15.5,3.5958261583700177,15.426371648333095,5
1.5,15.5,3.3964332171905065,15.435479767527411,6
1.5,15.5,3.1970402760109944,15.444587886721726,7
1.5,15.5,2.9976473348314823,15.453696005916038,8
1.5,15.5,2.7982543936519706,15.462804125110353,9
1.5,15.5,2.5988614524724585,15.471912244304667,10
1.5,15.5,2.3994685112929464,15.481020363498981,11
1.5,15.5,2.2000755701134347,15.490128482693295,12
1.5,15.5,2.0006826289339226,15.49923660188761,13
1.5,15.5,1.801289687754411,15.508344721081922,14
1.5,15.5,1.6018967465748992,15.517452840276237,15
1.5,15.5,1.4025038053953875,15.526560959470553,16
1.5,15.5,1.2031108642158752,15.535669078664867,17
1.5,15.5,1.0037179230363638,15.544777197859181,18
1.5,15.5,0.8043249818568516,15.553885317053496,19
1.5,15.5,0.6049320406773395,15.56299343624781,20
1.5,16.0,4.692999026946902,15.881394876455856,0
1.5,16.0,4.493606085767389,15.890502995650168,1
1.5,16.0,4.294213144587878,15.899611114844483,2
1.5,16.0,4.094820203408366,15.908719234038797,3
1.5,16.0,3.895427262228854,15.917827353233111,4
1.5,16.0,3.696034321049342,15.926935472427425,5
1.5,16.0,3.4966413798698306,15.936043591621742,6
1.5,16.0,3.2972484386903185,15.945151710816056,7
1.5,16.0,3.0978554975108064,15.954259830010368,8
1.5,16.0,2.898462556331295,15.963367949204683,9
1.5,16.0,2.6990696151517826,15.972476068398999,10
1.5,16.0,2.4996766739722704,15.981584187593311,11
1.5,16.0,2.3002837327927588,15.990692306787626,12
1.5,16.0,2.1008907916132467,15.99980042598194,13
1.5,16.0,1.901497850433735,16.008908545176254,14
1.5,16.0,1.7021049092542233,16.018016664370567,15
1.5,16.0,1.5027119680747116,16.027124783564883,16
1.5,16.0,1.3033190268951993,16.0362329027592,17
1.5,16.0,1.1039260857156878,16.04534102195351,18
1.5,16.0,0.9045331445361757,16.054449141147824,19
1.5,16.0,0.7051402033566636,16.06355726034214,20
1.5,16.5,4.793207189626226,16.381958700550186,0
1.5,16.5,4.593814248446714,16.391066819744502,1
1.5,16.5,4.394421307267202,16.400174938938815,2
1.5,16.5,4.195028366087691,16.409283058133127,3
1.5,16.5,3.995635424908178,16.418391177327443,4
1.5,16.5,3.7962424837286664,16.427499296521756,5
1.5,16.5,3.5968495425491542,16.436607415716068,6
1.5,16.5,3.3974566013696426,16.445715534910388,7
1.5,16.5,3.1980636601901304,16.454823654104697,8
1.5,16.5,2.9986707190106188,16.463931773299013,9
1.5,16.5,2.799277777831106,16.473039892493325,10
1.5,16.5,2.5998848366515945,16.48214801168764,11
1.5,16.5,2.4004918954720833,16.491256130881958,12
1.5,16.5,2.201098954292571,16.50036425007627,13
1.5,16.5,2.0017060131130595,16.509472369270586,14
1.5,16.5,1.8023130719335474,16.5185804884649,15
1.5,16.5,1.6029201307540357,16.527688607659215,16
1.5,16.5,1.403527189574523,16.536796726853524,17
1.5,16.5,1.204134248395012,16.545904846047844,18
1.5,16.5,1.0047413072154998,16.555012965242152,19
1.5,16.5,0.8053483660359877,16.56412108443647,20
1.5,17.0,4.89341535230555,16.882522524644514,0
1.5,17.0,4.6940224111260385,16.891630643838834,1
1.5,17.0,4.494629469946526,16.900738763033143,2
1.5,17.0,4.295236528767015,16.90984688222746,3
1.5,17.0,4.0958435875875026,16.91895500142177,4
1.5,17.0,3.8964506464079904,16.928063120616088,5
1.5,17.0,3.6970577052284788,16.9371712398104,6
1.5,17.0,3.497664764048967,16.946279359004716,7
1.5,17.0,3.2982718228694545,16.95538747819903,8
1.5,17.0,3.0988788816899433,16.96449559739334,9
1.5,17.0,2.8994859405104303,16.973603716587657,10
1.5,17.0,2.7000929993309186,16.98271183578197,11
1.5,17.0,2.5007000581514074,16.99181995497629,12
1.5,17.0,2.3013071169718953,17.000928074170602,13
1.5,17.0,2.1019141757923836,17.010036193364915,14
1.5,17.0,1.9025212346128715,17.01914431255923,15
1.5,17.0,1.7031282934333598,17.028252431753543,16
1.5,17.0,1.5037353522538475,17.037360550947856,17
1.5,17.0,1.3043424110743365,17.046468670142172,18
1.5,17.0,1.104949469894824,17.055576789336484,19
1.5,17.0,0.9055565287153118,17.0646849085308,20
1.5,17.5,4.993623514984874,17.383086348738846,0
1.5,17.5,4.794230573805363,17.392194467933162,1
1.5,17.5,4.59483763262585,17.401302587127475,2
1.5,17.5,4.395444691446339,17.410410706321787,3
1.5,17.5,4.196051750266826,17.419518825516104,4
1.5,17.5,3.9966588090873145,17.428626944710416,5
1.5,17.5,3.797265867907803,17.43773506390473,6
1.5,17.5,3.597872926728291,17.44684318309905,7
1.5,17.5,3.3984799855487786,17.455951302293357,8
1.5,17.5,3.199087044369267,17.465059421487673,9
1.5,17.5,2.999694103189755,17.474167540681986,10
1.5,17.5,2.800301162010243,17.483275659876302,11
1.5,17.5,2.600908220830732,17.492383779070618,12
1.5,17.5,2.4015152796512194,17.50149189826493,13
1.5,17.5,2.2021223384717077,17.510600017459247,14
1.5,17.5,2.0027293972921956,17.51970813665356,15
1.5,17.5,1.803336456112684,17.528816255847875,16
1.5,17.5,1.6039435149331716,17.537924375042184,17
1.5,17.5,1.4045505737536605,17.547032494236504,18
1.5,17.5,1.205157632574148,17.556140613430816,19
1.5,17.5,1.0057646913946359,17.56524873262513,20
1.5,18.0,5.093831677664198,17.883650172833175,0
1.5,18.0,4.8944387364846875,17.892758292027494,1
1.5,18.0,4.695045795305174,17.901866411221803,2
1.5,18.0,4.495652854125662,17.91097453041612,3
1.5,18.0,4.296259912946151,17.920082649610432,4
1.5,18.0,4.096866971766639,17.929190768804748,5
1.5,18.0,3.897474030587127,17.93829888799906,6
1.5,18.0,3.6980810894076153,17.947407007193377,7
1.5,18.0,3.4986881482281027,17.95651512638769,8
1.5,18.0,3.2992952070485915,17.965623245582,9
1.5,18.0,3.099902265869079,17.974731364776318,10
1.5,18.0,2.9005093246895672,17.98383948397063,11
1.5,18.0,2.701116383510056,17.99294760316495,12
1.5,18.0,2.5017234423305434,18.002055722359263,13
1.5,18.0,2.3023305011510318,18.011163841553575,14
1.5,18.0,2.1029375599715197,18.02027196074789,15
1.5,18.0,1.9035446187920084,18.029380079942204,16
1.5,18.0,1.7041516776124956,18.038488199136516,17
1.5,18.0,1.5047587364329846,18.047596318330832,18
1.5,18.0,1.305365795253472,18.056704437525145,19
1.5,18.0,1.10597285407396,18.06581255671946,20
1.5,18.5,5.194039840343523,18.384213996927507,0
1.5,18.5,4.994646899164011,18.393322116121823,1
1.5,18.5,4.795253957984499,18.402430235316135,2
1.5,18.5,4.595861016804987,18.411538354510448,3
1.5,18.5,4.396468075625475,18.420646473704764,4
1.5,18.5,4.197075134445964,18.42975459289908,5
1.5,18.5,3.997682193266451,18.43886271209339,6
1.5,18.5,3.7982892520869393,18.44797083128771,7
1.5,18.5,3.598896310907427,18.457078950482018,8
1.5,18.5,3.399503369727915,18.466187069676334,9
1.5,18.5,3.200110428548403,18.475295188870646,10
1.5,18.5,3.0007174873688913,18.484403308064962,11
1.5,18.5,2.80132454618938,18.493511427259282,12
1.5,18.5,2.6019316050098675,18.50261954645359,13
1.5,18.5,2.402538663830356,18.511727665647907,14
1.5,18.5,2.203145722650844,18.52083578484222,15
1.5,18.5,2.0037527814713325,18.529943904036536,16
1.5,18.5,1.8043598402918197,18.539052023230845,17
1.5,18.5,1.6049668991123087,18.548160142425164,18
1.5,18.5,1.4055739579327962,18.557268261619477,19
1.5,18.5,1.206181016753284,18.56637638081379,20
1.5,19.0,5.2942480030228465,18.884777821021835,0
1.5,19.0,5.094855061843335,18.893885940216155,1
1.5,19.0,4.895462120663822,18.902994059410464,2
1.5,19.0,4.6960691794843115,18.91210217860478,3
1.5,19.0,4.496676238304799,18.921210297799092,4
1.5,19.0,4.297283297125287,18.93031841699341,5
1.5,19.0,4.097890355945775,18.93942653618772,6
1.5,19.0,3.8984974147662634,18.948534655382037,7
1.5,19.0,3.6991044735867513,18.95764277457635,8
1.5,19.0,3.4997115324072396,18.966750893770662,9
1.5,19.0,3.300318591227727,18.97585901296498,10
1.5,19.0,3.1009256500482154,18.984967132159294,11
1.5,19.0,2.901532708868704,18.99407525135361,12
1.5,19.0,2.7021397676891916,19.003183370547923,13
1.5,19.0,2.50274682650968,19.012291489742235,14
1.5,19.0,2.3033538853301683,19.02139960893655,15
1.5,19.0,2.1039609441506566,19.030507728130864,16
1.5,19.0,1.9045680029711438,19.039615847325177,17
1.5,19.0,1.7051750617916328,19.048723966519496,18
1.5,19.0,1.5057821206121207,19.057832085713805,19
1.5,19.0,1.3063891794326086,19.06694020490812,20
1.5,19.5,5.394456165702171,19.385341645116167,0
1.5,19.5,5.195063224522659,19.394449764310483,1
1.5,19.5,4.995670283343147,19.403557883504796,2
1.5,19.5,4.796277342163636,19.41266600269911,3
1.5,19.5,4.596884400984123,19.421774121893424,4
1.5,19.5,4.397491459804612,19.43088224108774,5
1.5,19.5,4.198098518625099,19.43999036028205,6
1.5,19.5,3.9987055774455875,19.44909847947637,7
1.5,19.5,3.7993126362660754,19.458206598670678,8
1.5,19.5,3.599919695086564,19.467314717864994,9
1.5,19.5,3.400526753907051,19.476422837059307,10
1.5,19.5,3.2011338127275395,19.485530956253623,11
1.5,19.5,3.0017408715480283,19.494639075447942,12
1.5,19.5,2.802347930368516,19.50374719464225,13
1.5,19.5,2.6029549891890045,19.512855313836567,14
1.5,19.5,2.4035620480094924,19.52196343303088,15
1.5,19.5,2.2041691068299807,19.531071552225196,16
1.5,19.5,2.004776165650468,19.540179671419505,17
1.5,19.5,1.805383224470957,19.549287790613825,18
1.5,19.5,1.6059902832914448,19.558395909808137,19
1.5,19.5,1.4065973421119327,19.56750402900245,20
1.5,20.0,5.494664328381495,19.885905469210496,0
1.5,20.0,5.295271387201984,19.895013588404815,1
1.5,20.0,5.09587844602247,19.904121707599124,2
1.5,20.0,4.89648550484296,19.91322982679344,3
1.5,20.0,4.697092563663448,19.922337945987756,4
1.5,20.0,4.497699622483935,19.93144606518207,5
1.5,20.0,4.298306681304423,19.94055418437638,6
1.5,20.0,4.098913740124911,19.949662303570697,7
1.5,20.0,3.8995207989453995,19.95877042276501,8
1.5,20.0,3.700127857765888,19.967878541959323,9
1.5,20.0,3.5007349165863753,19.97698666115364,10
1.5,20.0,3.3013419754068636,19.986094780347955,11
1.5,20.0,3.1019490342273524,19.99520289954227,12
1.5,20.0,2.9025560930478402,20.004311018736583,13
1.5,20.0,2.7031631518683286,20.013419137930896,14
1.5,20.0,2.5037702106888164,20.022527257125212,15
1.5,20.0,2.3043772695093048,20.031635376319525,16
1.5,20.0,2.1049843283297927,20.040743495513837,17
1.5,20.0,1.9055913871502814,20.049851614708157,18
1.5,20.0,1.7061984459707689,20.058959733902466,19
1.5,20.0,1.5068055047912567,20.06806785309678,20
2.0,0.0,1.9817837616113716,-0.18219665941695307,0
2.0,0.0,1.78239082043186,-0.17308854022263886,1
2.0,0.0,1.5829978792523478,-0.16398042102832466,2
2.0,0.0,1.383604938072836,-0.15487230183401046,3
2.0,0.0,1.1842119968933238,-0.14576418263969626,4
2.0,0.0,0.9848190557138121,-0.13665606344538206,5
2.0,0.0,0.7854261145343003,-0.12754794425106786,6
2.0,0.0,0.5860331733547882,-0.11843982505675364,7
2.0,0.0,0.38664023217527643,-0.10933170586243945,8
2.0,0.0,0.1872472909957646,-0.10022358666812525,9
2.0,0.0,-0.012145650183747438,-0.09111546747381104,10
2.0,0.0,-0.21153859136325948,-0.08200734827949682,11
2.0,0.0,-0.41093153254277104,-0.07289922908518265,12
2.0,0.0,-0.610324473722283,-0.06379110989086842,13
2.0,0.0,-0.809717414901795,-0.05468299069655422,14
2.0,0.0,-1.0091103560813068,-0.04557487150224003,15
2.0,0.0,-1.2085032972608187,-0.03646675230792583,16
2.0,0.0,-1.4078962384403306,-0.027358633113611613,17
2.0,0.0,-1.6072891796198425,-0.01825051391929744,18
2.0,0.0,-1.8066821207993544,-0.009142394724983238,19
2.0,0.0,-2.0060750619788665,-3.427553066900901e-05,20
2.0,0.5,2.081991924290696,0.31836716467737725,0
2.0,0.5,1.882598983111184,0.32747528387169145,1
2.0,0.5,1.683206041931672,0.33658340306600565,2
2.0,0.5,1.48381310075216,0.34569152226031985,3
2.0,0.5,1.284420159572648,0.35479964145463405,4
2.0,0.5,1.0850272183931362,0.36390776064894825,5
2.0,0.5,0.8856342772136244,0.37301587984326245,6
2.0,0.5,0.6862413360341124,0.38212399903757666,7
2.0,0.5,0.4868483948546006,0.3912321182318909,8
2.0,0.5,0.28745545367508873,0.40034023742620506,9
2.0,0.5,0.08806251249557671,0.40944835662051926,10
2.0,0.5,-0.11133042868393532,0.41855647581483346,11
2.0,0.5,-0.3107233698634469,0.42766459500914766,12
2.0,0.5,-0.510116311042959,0.4367727142034619,13
